video_id,created_at,viewCount,likeCount,commentCount,TaxonName,Region,LifeForm,PresentStatus,word,time_period,KeywordCategory,category,FirstRecord,FirstRecordDate,token_source
video_011507,2025-05-20T14:22:10Z,22,1,0,Phthorimaea_absoluta,Spain,Insects,established,controlar,Post-Introduction,Detection,Detection,2006,2006-06-01T00:00:00Z,title_description
video_011507,2025-05-20T14:22:10Z,22,1,0,Phthorimaea_absoluta,Spain,Insects,established,plaga,Post-Introduction,Invasion,Invasion,2006,2006-06-01T00:00:00Z,title_description
video_015409,2025-06-28T10:25:32Z,3743,191,6,Phthorimaea_absoluta,Spain,Insects,established,ataca,Post-Introduction,Threat,Threat,2006,2006-06-01T00:00:00Z,title_description
video_015409,2025-06-28T10:25:32Z,3743,191,6,Phthorimaea_absoluta,Spain,Insects,established,plagas,Post-Introduction,Invasion,Invasion,2006,2006-06-01T00:00:00Z,title_description
video_015409,2025-06-28T10:25:32Z,3743,191,6,Phthorimaea_absoluta,Spain,Insects,established,alerta,Post-Introduction,Detection,Detection,2006,2006-06-01T00:00:00Z,title_description
video_015409,2025-06-28T10:25:32Z,3743,191,6,Phthorimaea_absoluta,Spain,Insects,established,plaga,Post-Introduction,Invasion,Invasion,2006,2006-06-01T00:00:00Z,title_description
video_011235,2025-07-04T17:45:02Z,7135,184,1,Phthorimaea_absoluta,Spain,Insects,established,trampas,Post-Introduction,Detection,Detection,2006,2006-06-01T00:00:00Z,title_description
video_016837,2019-05-21T10:46:46Z,1090,6,1,Phthorimaea_absoluta,Spain,Insects,established,plaga,Post-Introduction,Invasion,Invasion,2006,2006-06-01T00:00:00Z,title_description
video_016837,2019-05-21T10:46:46Z,1090,6,1,Phthorimaea_absoluta,Spain,Insects,established,plaga,Post-Introduction,Invasion,Invasion,2006,2006-06-01T00:00:00Z,title_description
video_016837,2019-05-21T10:46:46Z,1090,6,1,Phthorimaea_absoluta,Spain,Insects,established,afectando,Post-Introduction,Invasion,Invasion,2006,2006-06-01T00:00:00Z,title_description
video_008700,2019-08-07T11:36:22Z,175,,,Phthorimaea_absoluta,Spain,Insects,established,control,Post-Introduction,Detection,Detection,2006,2006-06-01T00:00:00Z,title_description
video_008700,2019-08-07T11:36:22Z,175,,,Phthorimaea_absoluta,Spain,Insects,established,control,Post-Introduction,Detection,Detection,2006,2006-06-01T00:00:00Z,title_description
video_005388,2025-08-04T09:52:49Z,544,4,0,Phthorimaea_absoluta,Spain,Insects,established,manejo,Post-Introduction,Detection,Detection,2006,2006-06-01T00:00:00Z,title_description
video_005388,2025-08-04T09:52:49Z,544,4,0,Phthorimaea_absoluta,Spain,Insects,established,manejo,Post-Introduction,Detection,Detection,2006,2006-06-01T00:00:00Z,title_description
video_008851,2024-06-22T11:48:15Z,47,1,0,Phthorimaea_absoluta,Spain,Insects,established,trampas,Post-Introduction,Detection,Detection,2006,2006-06-01T00:00:00Z,title_description
video_008851,2024-06-22T11:48:15Z,47,1,0,Phthorimaea_absoluta,Spain,Insects,established,trampas,Post-Introduction,Detection,Detection,2006,2006-06-01T00:00:00Z,title_description
video_012879,2024-04-28T19:39:28Z,481,8,0,Phthorimaea_absoluta,Spain,Insects,established,trampa,Post-Introduction,Detection,Detection,2006,2006-06-01T00:00:00Z,title_description
video_012879,2024-04-28T19:39:28Z,481,8,0,Phthorimaea_absoluta,Spain,Insects,established,plaga,Post-Introduction,Invasion,Invasion,2006,2006-06-01T00:00:00Z,title_description
video_013194,2019-07-01T10:34:19Z,321,1,0,Phthorimaea_absoluta,Spain,Insects,established,danina,Post-Introduction,Threat,Threat,2006,2006-06-01T00:00:00Z,title_description
video_010635,2025-07-06T06:06:22Z,1678,53,10,Phthorimaea_absoluta,Spain,Insects,established,extincion,Post-Introduction,Threat,Threat,2006,2006-06-01T00:00:00Z,title_description
video_014856,2021-02-18T10:56:30Z,476,9,0,Phthorimaea_absoluta,Spain,Insects,established,control,Post-Introduction,Detection,Detection,2006,2006-06-01T00:00:00Z,title_description
video_011516,2019-08-16T10:21:29Z,430,19,8,Phthorimaea_absoluta,Spain,Insects,established,control,Post-Introduction,Detection,Detection,2006,2006-06-01T00:00:00Z,title_description
video_011516,2019-08-16T10:21:29Z,430,19,8,Phthorimaea_absoluta,Spain,Insects,established,control,Post-Introduction,Detection,Detection,2006,2006-06-01T00:00:00Z,title_description
video_000983,2010-05-13T17:23:14Z,4712,1,0,Phthorimaea_absoluta,Spain,Insects,established,capturas,Post-Introduction,Detection,Detection,2006,2006-06-01T00:00:00Z,title_description
video_007387,2019-05-21T15:07:03Z,24,1,0,Phthorimaea_absoluta,Spain,Insects,established,plaga,Post-Introduction,Invasion,Invasion,2006,2006-06-01T00:00:00Z,title_description
video_008017,2024-07-04T16:30:55Z,1673,23,0,Phthorimaea_absoluta,Spain,Insects,established,trampas,Post-Introduction,Detection,Detection,2006,2006-06-01T00:00:00Z,title_description
video_008017,2024-07-04T16:30:55Z,1673,23,0,Phthorimaea_absoluta,Spain,Insects,established,trampa,Post-Introduction,Detection,Detection,2006,2006-06-01T00:00:00Z,title_description
video_011514,2021-10-29T10:07:03Z,35,1,0,Phthorimaea_absoluta,Spain,Insects,established,alerta,Post-Introduction,Detection,Detection,2006,2006-06-01T00:00:00Z,title_description
video_011514,2021-10-29T10:07:03Z,35,1,0,Phthorimaea_absoluta,Spain,Insects,established,deteccion,Post-Introduction,Detection,Detection,2006,2006-06-01T00:00:00Z,title_description
video_010571,2022-04-28T16:00:52Z,1689,65,22,Pionites_melanocephalus,Spain,Birds,alien,encontramos,Post-Introduction,Detection,Detection,2007,2007-06-01T00:00:00Z,title_description
video_010571,2022-04-28T16:00:52Z,1689,65,22,Pionites_melanocephalus,Spain,Birds,alien,encontrado,Post-Introduction,Detection,Detection,2007,2007-06-01T00:00:00Z,title_description
video_008384,2018-12-23T13:07:20Z,18035,272,29,Platycerium_bifurcatum,Madeira,Plants,established,exotica,Post-Introduction,Invasion,Invasion,2017,2017-06-01T00:00:00Z,title_description
video_013866,2024-11-18T12:31:16Z,4820,90,3,Platycerium_bifurcatum,Madeira,Plants,established,terrario,Post-Introduction,eCommerce,eCommerce,2017,2017-06-01T00:00:00Z,title_description
video_011060,2011-10-14T12:05:27Z,34766,102,26,Pomacea_maculata,Spain,Non-arthropod invertebrates,established,acuario,Post-Introduction,eCommerce,eCommerce,2009,2009-06-01T00:00:00Z,title_description
video_000011,2017-08-10T18:47:48Z,1341,15,1,Pomacea_maculata,Spain,Non-arthropod invertebrates,established,presente,Post-Introduction,Invasion,Invasion,2009,2009-06-01T00:00:00Z,title_description
video_015201,2015-11-03T13:19:27Z,3323,28,0,Pomacea_maculata,Spain,Non-arthropod invertebrates,established,control,Post-Introduction,Detection,Detection,2009,2009-06-01T00:00:00Z,title_description
video_015201,2015-11-03T13:19:27Z,3323,28,0,Pomacea_maculata,Spain,Non-arthropod invertebrates,established,control,Post-Introduction,Detection,Detection,2009,2009-06-01T00:00:00Z,title_description
video_011768,2014-09-10T16:41:36Z,3844,37,3,Pomacea_maculata,Spain,Non-arthropod invertebrates,established,presente,Post-Introduction,Invasion,Invasion,2009,2009-06-01T00:00:00Z,title_description
video_011768,2014-09-10T16:41:36Z,3844,37,3,Pomacea_maculata,Spain,Non-arthropod invertebrates,established,peligro,Post-Introduction,Threat,Threat,2009,2009-06-01T00:00:00Z,title_description
video_007697,2017-07-31T11:57:29Z,686,10,0,Pomacea_maculata,Spain,Non-arthropod invertebrates,established,presente,Post-Introduction,Invasion,Invasion,2009,2009-06-01T00:00:00Z,title_description
video_007697,2017-07-31T11:57:29Z,686,10,0,Pomacea_maculata,Spain,Non-arthropod invertebrates,established,peligro,Post-Introduction,Threat,Threat,2009,2009-06-01T00:00:00Z,title_description
video_016111,2014-10-07T22:49:15Z,14898,242,17,Primolius_maracana,Spain,Birds,alien,mascota,Post-Introduction,eCommerce,eCommerce,2007,2007-06-01T00:00:00Z,title_description
video_014167,2012-04-13T15:01:38Z,14225,18,9,Psephotus_haematonotus,Spain,Birds,alien,compre,Post-Introduction,eCommerce,eCommerce,2006,2006-06-01T00:00:00Z,title_description
video_015052,2020-05-03T13:26:04Z,1341,32,17,Pseudemys_concinna,Portugal,Herptiles,established,compre,Post-Introduction,eCommerce,eCommerce,2013,2013-06-01T00:00:00Z,title_description
video_003307,2017-04-19T14:23:00Z,1543,12,0,Pseudemys_concinna,Portugal,Herptiles,established,invasora,Post-Introduction,Invasion,Invasion,2013,2013-06-01T00:00:00Z,title_description
video_002753,2017-05-02T17:28:54Z,898,14,0,Pseudemys_concinna,Portugal,Herptiles,established,invasora,Post-Introduction,Invasion,Invasion,2013,2013-06-01T00:00:00Z,title_description
video_002480,2017-09-04T00:11:34Z,169,3,0,Pseudemys_concinna,Portugal,Herptiles,established,aquisicao,Post-Introduction,eCommerce,eCommerce,2013,2013-06-01T00:00:00Z,title_description
video_010923,2021-07-23T11:34:19Z,955,16,6,Pseudemys_peninsularis,Spain,Herptiles,alien,eei,Post-Introduction,Invasion,Invasion,2020,2020-06-01T00:00:00Z,title_description
video_009611,2015-10-07T15:30:10Z,369744,4095,364,Psittacus_erithacus,Portugal,Birds,casual,descuento,Post-Introduction,eCommerce,eCommerce,2014,2014-06-01T00:00:00Z,title_description
video_015972,2025-05-11T22:00:56Z,1524,47,3,Psittacus_erithacus,Portugal,Birds,casual,mascota,Post-Introduction,eCommerce,eCommerce,2014,2014-06-01T00:00:00Z,title_description
video_002430,2025-05-16T12:00:14Z,1093,32,1,Psittacus_erithacus,Portugal,Birds,casual,mascota,Post-Introduction,eCommerce,eCommerce,2014,2014-06-01T00:00:00Z,title_description
video_014204,2025-01-20T19:00:36Z,227971,14214,393,Psittacus_erithacus,Portugal,Birds,casual,adoptes,Post-Introduction,eCommerce,eCommerce,2014,2014-06-01T00:00:00Z,title_description
video_008627,2015-04-17T03:24:41Z,226,6,0,Psittacus_erithacus,Portugal,Birds,casual,tienda,Post-Introduction,eCommerce,eCommerce,2014,2014-06-01T00:00:00Z,title_description
video_000166,2023-11-19T17:00:00Z,260,3,0,Psittacus_erithacus,Portugal,Birds,casual,mascota,Post-Introduction,eCommerce,eCommerce,2014,2014-06-01T00:00:00Z,title_description
video_004271,2025-05-14T11:30:24Z,2148,69,3,Psittacus_erithacus,Portugal,Birds,casual,mascota,Post-Introduction,eCommerce,eCommerce,2014,2014-06-01T00:00:00Z,title_description
video_016946,2025-05-11T11:30:48Z,2247,59,1,Psittacus_erithacus,Portugal,Birds,casual,mascota,Post-Introduction,eCommerce,eCommerce,2014,2014-06-01T00:00:00Z,title_description
video_015798,2025-05-13T20:00:41Z,1692,25,1,Psittacus_erithacus,Portugal,Birds,casual,mascota,Post-Introduction,eCommerce,eCommerce,2014,2014-06-01T00:00:00Z,title_description
video_000374,2012-01-16T17:31:07Z,3841,6,2,Psittacus_erithacus,Portugal,Birds,casual,capturado,Pre-Introduction,Detection,Detection,2014,2014-06-01T00:00:00Z,title_description
video_000374,2012-01-16T17:31:07Z,3841,6,2,Psittacus_erithacus,Portugal,Birds,casual,compre,Pre-Introduction,eCommerce,eCommerce,2014,2014-06-01T00:00:00Z,title_description
video_000374,2012-01-16T17:31:07Z,3841,6,2,Psittacus_erithacus,Portugal,Birds,casual,tienda,Pre-Introduction,eCommerce,eCommerce,2014,2014-06-01T00:00:00Z,title_description
video_007900,2018-08-27T10:42:34Z,106644,2056,,Psittacus_erithacus,Portugal,Birds,casual,mascota,Post-Introduction,eCommerce,eCommerce,2014,2014-06-01T00:00:00Z,title_description
video_005731,2011-07-21T10:31:40Z,74316,272,,Psittacus_erithacus,Portugal,Birds,casual,comprar,Pre-Introduction,eCommerce,eCommerce,2014,2014-06-01T00:00:00Z,title_description
video_007535,2020-04-24T19:11:42Z,8662,264,37,Psittacus_erithacus,Portugal,Birds,casual,tienda,Post-Introduction,eCommerce,eCommerce,2014,2014-06-01T00:00:00Z,title_description
video_009023,2016-09-16T16:35:48Z,7476,38,12,Psittacus_erithacus,Portugal,Birds,casual,venta,Post-Introduction,eCommerce,eCommerce,2014,2014-06-01T00:00:00Z,title_description
video_009023,2016-09-16T16:35:48Z,7476,38,12,Psittacus_erithacus,Portugal,Birds,casual,pajareria,Post-Introduction,eCommerce,eCommerce,2014,2014-06-01T00:00:00Z,title_description
video_005485,2010-12-01T02:41:29Z,27875,29,5,Psittacus_erithacus,Portugal,Birds,casual,jaula,Pre-Introduction,eCommerce,eCommerce,2014,2014-06-01T00:00:00Z,title_description
video_014301,2022-10-17T21:24:44Z,4717,125,0,Psittacus_erithacus,Portugal,Birds,casual,ataca,Post-Introduction,Threat,Threat,2014,2014-06-01T00:00:00Z,title_description
video_015195,2022-08-14T17:19:22Z,422,9,4,Psittacus_erithacus,Portugal,Birds,casual,compra,Post-Introduction,eCommerce,eCommerce,2014,2014-06-01T00:00:00Z,title_description
video_006133,2011-06-28T18:44:30Z,232662,939,56,Psittacus_erithacus,Portugal,Birds,casual,jaula,Pre-Introduction,eCommerce,eCommerce,2014,2014-06-01T00:00:00Z,title_description
video_006044,2018-01-30T19:44:24Z,60,4,0,Psittacus_erithacus,Portugal,Birds,casual,costo,Post-Introduction,eCommerce,eCommerce,2014,2014-06-01T00:00:00Z,title_description
video_010068,2011-12-12T15:22:53Z,60,0,0,Psittacus_erithacus,Portugal,Birds,casual,jaula,Pre-Introduction,eCommerce,eCommerce,2014,2014-06-01T00:00:00Z,title_description
video_011691,2025-07-31T11:05:04Z,1152,13,0,Psittacus_erithacus,Portugal,Birds,casual,exotica,Post-Introduction,Invasion,Invasion,2014,2014-06-01T00:00:00Z,title_description
video_015075,2021-08-26T14:23:39Z,2855,30,0,Rapana_venosa,Spain,Non-arthropod invertebrates,uncertain,invasora,Post-Introduction,Invasion,Invasion,2007,2007-03-15T00:00:00Z,title_description
video_015612,2021-07-27T18:25:57Z,186,4,0,Reticulitermes_flavipes,Canary Islands,Insects,alien,control,Post-Introduction,Detection,Detection,2010,2010-06-01T00:00:00Z,title_description
video_015039,2021-05-31T14:00:31Z,1183,33,0,Rugulopteryx_okamurae,Spain,Plants,alien,invasion,Post-Introduction,Invasion,Invasion,2015,2015-06-01T00:00:00Z,title_description
video_015039,2021-05-31T14:00:31Z,1183,33,0,Rugulopteryx_okamurae,Spain,Plants,alien,afectando,Post-Introduction,Invasion,Invasion,2015,2015-06-01T00:00:00Z,title_description
video_014106,2023-08-31T16:00:29Z,1134,67,40,Rugulopteryx_okamurae,Spain,Plants,alien,invasora,Post-Introduction,Invasion,Invasion,2015,2015-06-01T00:00:00Z,title_description
video_014106,2023-08-31T16:00:29Z,1134,67,40,Rugulopteryx_okamurae,Spain,Plants,alien,invasora,Post-Introduction,Invasion,Invasion,2015,2015-06-01T00:00:00Z,title_description
video_002407,2025-08-09T14:04:39Z,2521,7,2,Rugulopteryx_okamurae,Spain,Plants,alien,invasora,Post-Introduction,Invasion,Invasion,2015,2015-06-01T00:00:00Z,title_description
video_016226,2025-05-18T07:15:12Z,56,2,0,Rugulopteryx_okamurae,Spain,Plants,alien,invasion,Post-Introduction,Invasion,Invasion,2015,2015-06-01T00:00:00Z,title_description
video_014425,2020-06-21T13:38:17Z,4320,49,18,Rugulopteryx_okamurae,Spain,Plants,alien,invasora,Post-Introduction,Invasion,Invasion,2015,2015-06-01T00:00:00Z,title_description
video_014425,2020-06-21T13:38:17Z,4320,49,18,Rugulopteryx_okamurae,Spain,Plants,alien,amenaza,Post-Introduction,Threat,Threat,2015,2015-06-01T00:00:00Z,title_description
video_014425,2020-06-21T13:38:17Z,4320,49,18,Rugulopteryx_okamurae,Spain,Plants,alien,captura,Post-Introduction,Detection,Detection,2015,2015-06-01T00:00:00Z,title_description
video_014072,2024-09-12T14:40:05Z,1147,29,1,Rugulopteryx_okamurae,Spain,Plants,alien,invasora,Post-Introduction,Invasion,Invasion,2015,2015-06-01T00:00:00Z,title_description
video_014834,2019-07-31T18:59:19Z,323,2,2,Rugulopteryx_okamurae,Spain,Plants,alien,invasora,Post-Introduction,Invasion,Invasion,2015,2015-06-01T00:00:00Z,title_description
video_014834,2019-07-31T18:59:19Z,323,2,2,Rugulopteryx_okamurae,Spain,Plants,alien,invasion,Post-Introduction,Invasion,Invasion,2015,2015-06-01T00:00:00Z,title_description
video_007984,2025-07-30T11:30:17Z,27,0,0,Rugulopteryx_okamurae,Spain,Plants,alien,invade,Post-Introduction,Invasion,Invasion,2015,2015-06-01T00:00:00Z,title_description
video_007984,2025-07-30T11:30:17Z,27,0,0,Rugulopteryx_okamurae,Spain,Plants,alien,invade,Post-Introduction,Invasion,Invasion,2015,2015-06-01T00:00:00Z,title_description
video_006748,2025-07-29T12:04:43Z,708,2,0,Rugulopteryx_okamurae,Spain,Plants,alien,invade,Post-Introduction,Invasion,Invasion,2015,2015-06-01T00:00:00Z,title_description
video_006748,2025-07-29T12:04:43Z,708,2,0,Rugulopteryx_okamurae,Spain,Plants,alien,invade,Post-Introduction,Invasion,Invasion,2015,2015-06-01T00:00:00Z,title_description
video_002310,2023-09-01T12:22:40Z,24,1,0,Rugulopteryx_okamurae,Spain,Plants,alien,expansion,Post-Introduction,Invasion,Invasion,2015,2015-06-01T00:00:00Z,title_description
video_002419,2019-09-17T15:52:32Z,1013,3,0,Rugulopteryx_okamurae,Spain,Plants,alien,invasora,Post-Introduction,Invasion,Invasion,2015,2015-06-01T00:00:00Z,title_description
video_014674,2024-09-05T10:00:53Z,2166,84,2,Rugulopteryx_okamurae,Spain,Plants,alien,alerta,Post-Introduction,Detection,Detection,2015,2015-06-01T00:00:00Z,title_description
video_014674,2024-09-05T10:00:53Z,2166,84,2,Rugulopteryx_okamurae,Spain,Plants,alien,invasora,Post-Introduction,Invasion,Invasion,2015,2015-06-01T00:00:00Z,title_description
video_014674,2024-09-05T10:00:53Z,2166,84,2,Rugulopteryx_okamurae,Spain,Plants,alien,amenaza,Post-Introduction,Threat,Threat,2015,2015-06-01T00:00:00Z,title_description
video_016630,2020-07-03T13:10:20Z,26,0,,Rugulopteryx_okamurae,Spain,Plants,alien,invasora,Post-Introduction,Invasion,Invasion,2015,2015-06-01T00:00:00Z,title_description
video_016630,2020-07-03T13:10:20Z,26,0,,Rugulopteryx_okamurae,Spain,Plants,alien,visto,Post-Introduction,Detection,Detection,2015,2015-06-01T00:00:00Z,title_description
video_016630,2020-07-03T13:10:20Z,26,0,,Rugulopteryx_okamurae,Spain,Plants,alien,invade,Post-Introduction,Invasion,Invasion,2015,2015-06-01T00:00:00Z,title_description
video_009755,2025-06-05T11:47:29Z,314,3,0,Rugulopteryx_okamurae,Spain,Plants,alien,invade,Post-Introduction,Invasion,Invasion,2015,2015-06-01T00:00:00Z,title_description
video_009755,2025-06-05T11:47:29Z,314,3,0,Rugulopteryx_okamurae,Spain,Plants,alien,invasion,Post-Introduction,Invasion,Invasion,2015,2015-06-01T00:00:00Z,title_description
video_013555,2020-02-03T11:01:07Z,1748,27,,Rugulopteryx_okamurae,Spain,Plants,alien,invasora,Post-Introduction,Invasion,Invasion,2015,2015-06-01T00:00:00Z,title_description
video_000471,2024-04-28T05:30:00Z,322,,,Rugulopteryx_okamurae,Spain,Plants,alien,invasora,Post-Introduction,Invasion,Invasion,2015,2015-06-01T00:00:00Z,title_description
video_000471,2024-04-28T05:30:00Z,322,,,Rugulopteryx_okamurae,Spain,Plants,alien,invasora,Post-Introduction,Invasion,Invasion,2015,2015-06-01T00:00:00Z,title_description
video_007414,2025-08-08T13:50:52Z,2775,31,10,Rugulopteryx_okamurae,Spain,Plants,alien,invasora,Post-Introduction,Invasion,Invasion,2015,2015-06-01T00:00:00Z,title_description
video_014631,2025-06-11T12:28:38Z,25,0,1,Rugulopteryx_okamurae,Spain,Plants,alien,invasora,Post-Introduction,Invasion,Invasion,2015,2015-06-01T00:00:00Z,title_description
video_004810,2020-06-24T12:34:11Z,10,0,,Rugulopteryx_okamurae,Spain,Plants,alien,invasora,Post-Introduction,Invasion,Invasion,2015,2015-06-01T00:00:00Z,title_description
video_004810,2020-06-24T12:34:11Z,10,0,,Rugulopteryx_okamurae,Spain,Plants,alien,invasora,Post-Introduction,Invasion,Invasion,2015,2015-06-01T00:00:00Z,title_description
video_001176,2019-09-06T12:07:00Z,35,0,,Rugulopteryx_okamurae,Spain,Plants,alien,exotica,Post-Introduction,Invasion,Invasion,2015,2015-06-01T00:00:00Z,title_description
video_001176,2019-09-06T12:07:00Z,35,0,,Rugulopteryx_okamurae,Spain,Plants,alien,invasora,Post-Introduction,Invasion,Invasion,2015,2015-06-01T00:00:00Z,title_description
video_000150,2019-09-20T12:17:58Z,18,0,,Rugulopteryx_okamurae,Spain,Plants,alien,invasora,Post-Introduction,Invasion,Invasion,2015,2015-06-01T00:00:00Z,title_description
video_009062,2024-08-04T10:00:28Z,14662,423,74,Rugulopteryx_okamurae,Spain,Plants,alien,alerta,Post-Introduction,Detection,Detection,2015,2015-06-01T00:00:00Z,title_description
video_009062,2024-08-04T10:00:28Z,14662,423,74,Rugulopteryx_okamurae,Spain,Plants,alien,invasora,Post-Introduction,Invasion,Invasion,2015,2015-06-01T00:00:00Z,title_description
video_009062,2024-08-04T10:00:28Z,14662,423,74,Rugulopteryx_okamurae,Spain,Plants,alien,invade,Post-Introduction,Invasion,Invasion,2015,2015-06-01T00:00:00Z,title_description
video_009062,2024-08-04T10:00:28Z,14662,423,74,Rugulopteryx_okamurae,Spain,Plants,alien,amenaza,Post-Introduction,Threat,Threat,2015,2015-06-01T00:00:00Z,title_description
video_009817,2020-12-06T06:40:21Z,81,0,0,Rugulopteryx_okamurae,Spain,Plants,alien,invasora,Post-Introduction,Invasion,Invasion,2015,2015-06-01T00:00:00Z,title_description
video_007613,2021-04-13T10:42:52Z,24,0,,Rugulopteryx_okamurae,Spain,Plants,alien,invasion,Post-Introduction,Invasion,Invasion,2015,2015-06-01T00:00:00Z,title_description
video_007613,2021-04-13T10:42:52Z,24,0,,Rugulopteryx_okamurae,Spain,Plants,alien,invasion,Post-Introduction,Invasion,Invasion,2015,2015-06-01T00:00:00Z,title_description
video_015939,2025-07-26T10:06:12Z,393,3,0,Rugulopteryx_okamurae,Spain,Plants,alien,invasion,Post-Introduction,Invasion,Invasion,2015,2015-06-01T00:00:00Z,title_description
video_005781,2025-07-28T16:30:40Z,816,2,0,Rugulopteryx_okamurae,Spain,Plants,alien,alerta,Post-Introduction,Detection,Detection,2015,2015-06-01T00:00:00Z,title_description
video_005781,2025-07-28T16:30:40Z,816,2,0,Rugulopteryx_okamurae,Spain,Plants,alien,invade,Post-Introduction,Invasion,Invasion,2015,2015-06-01T00:00:00Z,title_description
video_005781,2025-07-28T16:30:40Z,816,2,0,Rugulopteryx_okamurae,Spain,Plants,alien,amenaza,Post-Introduction,Threat,Threat,2015,2015-06-01T00:00:00Z,title_description
video_016970,2023-10-24T14:29:11Z,113,1,0,Rugulopteryx_okamurae,Spain,Plants,alien,invasora,Post-Introduction,Invasion,Invasion,2015,2015-06-01T00:00:00Z,title_description
video_000472,2025-08-10T14:00:01Z,2230,42,3,Rugulopteryx_okamurae,Spain,Plants,alien,invasora,Post-Introduction,Invasion,Invasion,2015,2015-06-01T00:00:00Z,title_description
video_000472,2025-08-10T14:00:01Z,2230,42,3,Rugulopteryx_okamurae,Spain,Plants,alien,euros,Post-Introduction,eCommerce,eCommerce,2015,2015-06-01T00:00:00Z,title_description
video_000472,2025-08-10T14:00:01Z,2230,42,3,Rugulopteryx_okamurae,Spain,Plants,alien,colonizacion,Post-Introduction,Invasion,Invasion,2015,2015-06-01T00:00:00Z,title_description
video_003059,2021-07-30T16:57:11Z,135,1,0,Rugulopteryx_okamurae,Spain,Plants,alien,invasora,Post-Introduction,Invasion,Invasion,2015,2015-06-01T00:00:00Z,title_description
video_003059,2021-07-30T16:57:11Z,135,1,0,Rugulopteryx_okamurae,Spain,Plants,alien,invasora,Post-Introduction,Invasion,Invasion,2015,2015-06-01T00:00:00Z,title_description
video_007976,2019-09-05T12:26:56Z,9,0,,Rugulopteryx_okamurae,Spain,Plants,alien,invasora,Post-Introduction,Invasion,Invasion,2015,2015-06-01T00:00:00Z,title_description
video_008369,2019-06-14T14:08:22Z,1260,5,0,Rugulopteryx_okamurae,Spain,Plants,alien,invasora,Post-Introduction,Invasion,Invasion,2015,2015-06-01T00:00:00Z,title_description
video_008369,2019-06-14T14:08:22Z,1260,5,0,Rugulopteryx_okamurae,Spain,Plants,alien,invasion,Post-Introduction,Invasion,Invasion,2015,2015-06-01T00:00:00Z,title_description
video_013309,2019-10-10T09:42:40Z,1501,20,,Rugulopteryx_okamurae,Spain,Plants,alien,invasoras,Post-Introduction,Invasion,Invasion,2015,2015-06-01T00:00:00Z,title_description
video_013309,2019-10-10T09:42:40Z,1501,20,,Rugulopteryx_okamurae,Spain,Plants,alien,proliferacion,Post-Introduction,Invasion,Invasion,2015,2015-06-01T00:00:00Z,title_description
video_014569,2021-05-04T09:44:07Z,7,0,,Rugulopteryx_okamurae,Spain,Plants,alien,proliferacion,Post-Introduction,Invasion,Invasion,2015,2015-06-01T00:00:00Z,title_description
video_009488,2019-07-22T12:54:29Z,13,0,,Rugulopteryx_okamurae,Spain,Plants,alien,invasora,Post-Introduction,Invasion,Invasion,2015,2015-06-01T00:00:00Z,title_description
video_010463,2021-04-22T11:37:13Z,11,0,,Rugulopteryx_okamurae,Spain,Plants,alien,amenaza,Post-Introduction,Threat,Threat,2015,2015-06-01T00:00:00Z,title_description
video_005101,2023-11-02T08:43:52Z,414,11,0,Rugulopteryx_okamurae,Spain,Plants,alien,invasora,Post-Introduction,Invasion,Invasion,2015,2015-06-01T00:00:00Z,title_description
video_012855,2020-07-27T09:31:04Z,253,14,0,Rugulopteryx_okamurae,Spain,Plants,alien,invasion,Post-Introduction,Invasion,Invasion,2015,2015-06-01T00:00:00Z,title_description
video_012855,2020-07-27T09:31:04Z,253,14,0,Rugulopteryx_okamurae,Spain,Plants,alien,invasion,Post-Introduction,Invasion,Invasion,2015,2015-06-01T00:00:00Z,title_description
video_011544,2019-09-17T16:31:50Z,19,0,0,Rugulopteryx_okamurae,Spain,Plants,alien,visto,Post-Introduction,Detection,Detection,2015,2015-06-01T00:00:00Z,title_description
video_011544,2019-09-17T16:31:50Z,19,0,0,Rugulopteryx_okamurae,Spain,Plants,alien,capturas,Post-Introduction,Detection,Detection,2015,2015-06-01T00:00:00Z,title_description
video_004231,2021-04-08T12:11:17Z,16,0,,Rugulopteryx_okamurae,Spain,Plants,alien,euros,Post-Introduction,eCommerce,eCommerce,2015,2015-06-01T00:00:00Z,title_description
video_001527,2024-09-10T10:00:04Z,1938,83,0,Rugulopteryx_okamurae,Spain,Plants,alien,invasora,Post-Introduction,Invasion,Invasion,2015,2015-06-01T00:00:00Z,title_description
video_001527,2024-09-10T10:00:04Z,1938,83,0,Rugulopteryx_okamurae,Spain,Plants,alien,amenaza,Post-Introduction,Threat,Threat,2015,2015-06-01T00:00:00Z,title_description
video_014942,2024-09-06T10:01:02Z,4106,127,7,Rugulopteryx_okamurae,Spain,Plants,alien,invasora,Post-Introduction,Invasion,Invasion,2015,2015-06-01T00:00:00Z,title_description
video_014942,2024-09-06T10:01:02Z,4106,127,7,Rugulopteryx_okamurae,Spain,Plants,alien,amenaza,Post-Introduction,Threat,Threat,2015,2015-06-01T00:00:00Z,title_description
video_014336,2021-06-14T11:00:17Z,8231,41,,Rugulopteryx_okamurae,Spain,Plants,alien,peligro,Post-Introduction,Threat,Threat,2015,2015-06-01T00:00:00Z,title_description
video_013464,2021-04-29T12:23:24Z,5,0,,Rugulopteryx_okamurae,Spain,Plants,alien,proliferacion,Post-Introduction,Invasion,Invasion,2015,2015-06-01T00:00:00Z,title_description
