video_id,created_at,viewCount,likeCount,commentCount,TaxonName,Region,LifeForm,PresentStatus,word,time_period,KeywordCategory,category,FirstRecord,FirstRecordDate,token_source,video_likeCount,comment_likeCount,comment_id,parent_id,is_reply
video_008350,2015-07-17T22:04:57Z,211604,,301,Phthorimaea_absoluta,Spain,Insects,established,aparezca,Post-Introduction,Detection,Detection,2006,2006-06-01T12:00:00Z,comment,5299,3,comment_001320,,FALSE
video_008350,2015-07-16T23:14:09Z,211604,,301,Phthorimaea_absoluta,Spain,Insects,established,encontre,Post-Introduction,Detection,Detection,2006,2006-06-01T12:00:00Z,comment,5299,0,comment_000845,,FALSE
video_008350,2015-07-16T22:40:34Z,211604,,301,Phthorimaea_absoluta,Spain,Insects,established,plaga,Post-Introduction,Invasion,Invasion,2006,2006-06-01T12:00:00Z,comment,5299,0,comment_001273,,FALSE
video_008350,2015-07-16T19:55:04Z,211604,,301,Phthorimaea_absoluta,Spain,Insects,established,plagas,Post-Introduction,Invasion,Invasion,2006,2006-06-01T12:00:00Z,comment,5299,5,comment_000249,,FALSE
video_008350,2015-07-16T19:55:04Z,211604,,301,Phthorimaea_absoluta,Spain,Insects,established,visto,Post-Introduction,Detection,Detection,2006,2006-06-01T12:00:00Z,comment,5299,5,comment_000249,,FALSE
video_008350,2015-07-16T18:49:51Z,211604,,301,Phthorimaea_absoluta,Spain,Insects,established,visto,Post-Introduction,Detection,Detection,2006,2006-06-01T12:00:00Z,comment,5299,0,comment_001011,,FALSE
video_008350,2015-07-16T18:12:04Z,211604,,301,Phthorimaea_absoluta,Spain,Insects,established,plaga,Post-Introduction,Invasion,Invasion,2006,2006-06-01T12:00:00Z,comment,5299,0,comment_001124,,FALSE
video_008350,2017-08-18T21:00:22Z,211604,,301,Phthorimaea_absoluta,Spain,Insects,established,comprada,Post-Introduction,eCommerce,eCommerce,2006,2006-06-01T12:00:00Z,comment,5299,2,comment_000212,comment_000210,TRUE
video_014255,2024-06-18T16:42:38Z,827,,2,Phthorimaea_absoluta,Spain,Insects,established,comprar,Post-Introduction,eCommerce,eCommerce,2006,2006-06-01T12:00:00Z,comment,7,0,comment_005965,,FALSE
video_012787,2025-11-22T17:00:16Z,373381,,739,Phthorimaea_absoluta,Spain,Insects,established,encontre,Post-Introduction,Detection,Detection,2006,2006-06-01T12:00:00Z,comment,6319,0,comment_014367,,FALSE
video_012787,2025-07-05T06:12:58Z,373381,,739,Phthorimaea_absoluta,Spain,Insects,established,visto,Post-Introduction,Detection,Detection,2006,2006-06-01T12:00:00Z,comment,6319,0,comment_004133,,FALSE
video_012787,2025-05-26T08:33:20Z,373381,,739,Phthorimaea_absoluta,Spain,Insects,established,trampa,Post-Introduction,Detection,Detection,2006,2006-06-01T12:00:00Z,comment,6319,1,comment_014636,,FALSE
video_012787,2025-05-25T18:12:57Z,373381,,739,Phthorimaea_absoluta,Spain,Insects,established,comprar,Post-Introduction,eCommerce,eCommerce,2006,2006-06-01T12:00:00Z,comment,6319,0,comment_010886,,FALSE
video_012787,2025-05-19T22:02:35Z,373381,,739,Phthorimaea_absoluta,Spain,Insects,established,comprar,Post-Introduction,eCommerce,eCommerce,2006,2006-06-01T12:00:00Z,comment,6319,1,comment_006579,,FALSE
video_012787,2025-03-22T18:51:28Z,373381,,739,Phthorimaea_absoluta,Spain,Insects,established,encontre,Post-Introduction,Detection,Detection,2006,2006-06-01T12:00:00Z,comment,6319,1,comment_008173,,FALSE
video_012787,2025-03-22T18:51:28Z,373381,,739,Phthorimaea_absoluta,Spain,Insects,established,visto,Post-Introduction,Detection,Detection,2006,2006-06-01T12:00:00Z,comment,6319,1,comment_008173,,FALSE
video_012787,2024-06-29T20:46:03Z,373381,,739,Phthorimaea_absoluta,Spain,Insects,established,mercado,Post-Introduction,eCommerce,eCommerce,2006,2006-06-01T12:00:00Z,comment,6319,0,comment_001890,,FALSE
video_012787,2024-05-30T19:48:26Z,373381,,739,Phthorimaea_absoluta,Spain,Insects,established,comprar,Post-Introduction,eCommerce,eCommerce,2006,2006-06-01T12:00:00Z,comment,6319,1,comment_013294,,FALSE
video_012787,2024-05-10T13:37:45Z,373381,,739,Phthorimaea_absoluta,Spain,Insects,established,plaga,Post-Introduction,Invasion,Invasion,2006,2006-06-01T12:00:00Z,comment,6319,0,comment_007505,,FALSE
video_012787,2024-05-10T12:48:18Z,373381,,739,Phthorimaea_absoluta,Spain,Insects,established,visto,Post-Introduction,Detection,Detection,2006,2006-06-01T12:00:00Z,comment,6319,1,comment_012828,,FALSE
video_012787,2024-04-19T17:36:03Z,373381,,739,Phthorimaea_absoluta,Spain,Insects,established,comprar,Post-Introduction,eCommerce,eCommerce,2006,2006-06-01T12:00:00Z,comment,6319,1,comment_013475,,FALSE
video_012787,2024-04-15T05:27:49Z,373381,,739,Phthorimaea_absoluta,Spain,Insects,established,peligroso,Post-Introduction,Threat,Threat,2006,2006-06-01T12:00:00Z,comment,6319,0,comment_002210,,FALSE
video_012787,2024-04-15T05:27:49Z,373381,,739,Phthorimaea_absoluta,Spain,Insects,established,control,Post-Introduction,Detection,Detection,2006,2006-06-01T12:00:00Z,comment,6319,0,comment_002210,,FALSE
video_012787,2024-04-15T05:27:49Z,373381,,739,Phthorimaea_absoluta,Spain,Insects,established,plagas,Post-Introduction,Invasion,Invasion,2006,2006-06-01T12:00:00Z,comment,6319,0,comment_002210,,FALSE
video_012787,2023-08-06T17:05:16Z,373381,,739,Phthorimaea_absoluta,Spain,Insects,established,trampa,Post-Introduction,Detection,Detection,2006,2006-06-01T12:00:00Z,comment,6319,3,comment_009282,,FALSE
video_012787,2023-08-04T13:30:39Z,373381,,739,Phthorimaea_absoluta,Spain,Insects,established,registro,Post-Introduction,Detection,Detection,2006,2006-06-01T12:00:00Z,comment,6319,0,comment_006205,,FALSE
video_012787,2023-06-07T22:25:55Z,373381,,739,Phthorimaea_absoluta,Spain,Insects,established,comprar,Post-Introduction,eCommerce,eCommerce,2006,2006-06-01T12:00:00Z,comment,6319,1,comment_003877,,FALSE
video_012787,2023-06-04T21:24:11Z,373381,,739,Phthorimaea_absoluta,Spain,Insects,established,control,Post-Introduction,Detection,Detection,2006,2006-06-01T12:00:00Z,comment,6319,1,comment_010135,,FALSE
video_012787,2023-05-12T09:25:44Z,373381,,739,Phthorimaea_absoluta,Spain,Insects,established,encontre,Post-Introduction,Detection,Detection,2006,2006-06-01T12:00:00Z,comment,6319,1,comment_009192,,FALSE
video_012787,2025-07-11T12:12:40Z,373381,,739,Phthorimaea_absoluta,Spain,Insects,established,control,Post-Introduction,Detection,Detection,2006,2006-06-01T12:00:00Z,comment,6319,0,comment_010894,comment_010893,TRUE
video_012787,2025-06-12T16:36:55Z,373381,,739,Phthorimaea_absoluta,Spain,Insects,established,riesgo,Post-Introduction,Threat,Threat,2006,2006-06-01T12:00:00Z,comment,6319,1,comment_007673,comment_007672,TRUE
video_012787,2025-05-30T16:55:10Z,373381,,739,Phthorimaea_absoluta,Spain,Insects,established,comprar,Post-Introduction,eCommerce,eCommerce,2006,2006-06-01T12:00:00Z,comment,6319,0,comment_010887,comment_010886,TRUE
video_012787,2025-05-30T16:55:10Z,373381,,739,Phthorimaea_absoluta,Spain,Insects,established,comprar,Post-Introduction,eCommerce,eCommerce,2006,2006-06-01T12:00:00Z,comment,6319,0,comment_010887,comment_010886,TRUE
video_012787,2025-05-30T17:45:21Z,373381,,739,Phthorimaea_absoluta,Spain,Insects,established,encontre,Post-Introduction,Detection,Detection,2006,2006-06-01T12:00:00Z,comment,6319,1,comment_010888,comment_010886,TRUE
video_012787,2025-05-30T17:45:21Z,373381,,739,Phthorimaea_absoluta,Spain,Insects,established,venta,Post-Introduction,eCommerce,eCommerce,2006,2006-06-01T12:00:00Z,comment,6319,1,comment_010888,comment_010886,TRUE
video_012787,2025-05-22T12:50:45Z,373381,,739,Phthorimaea_absoluta,Spain,Insects,established,comprar,Post-Introduction,eCommerce,eCommerce,2006,2006-06-01T12:00:00Z,comment,6319,0,comment_006580,comment_006579,TRUE
video_012787,2025-05-18T19:54:42Z,373381,,739,Phthorimaea_absoluta,Spain,Insects,established,plagas,Post-Introduction,Invasion,Invasion,2006,2006-06-01T12:00:00Z,comment,6319,0,comment_014007,comment_014006,TRUE
video_012787,2025-05-10T21:20:57Z,373381,,739,Phthorimaea_absoluta,Spain,Insects,established,aparicion,Post-Introduction,Detection,Detection,2006,2006-06-01T12:00:00Z,comment,6319,0,comment_005531,comment_005530,TRUE
video_012787,2025-02-20T20:00:57Z,373381,,739,Phthorimaea_absoluta,Spain,Insects,established,control,Post-Introduction,Detection,Detection,2006,2006-06-01T12:00:00Z,comment,6319,1,comment_003247,comment_003246,TRUE
video_012787,2025-02-20T20:00:57Z,373381,,739,Phthorimaea_absoluta,Spain,Insects,established,plaga,Post-Introduction,Invasion,Invasion,2006,2006-06-01T12:00:00Z,comment,6319,1,comment_003247,comment_003246,TRUE
video_012787,2025-02-20T20:00:57Z,373381,,739,Phthorimaea_absoluta,Spain,Insects,established,plaga,Post-Introduction,Invasion,Invasion,2006,2006-06-01T12:00:00Z,comment,6319,1,comment_003247,comment_003246,TRUE
video_012787,2024-12-26T20:45:30Z,373381,,739,Phthorimaea_absoluta,Spain,Insects,established,comprar,Post-Introduction,eCommerce,eCommerce,2006,2006-06-01T12:00:00Z,comment,6319,0,comment_010506,comment_010505,TRUE
video_012787,2024-07-05T13:22:11Z,373381,,739,Phthorimaea_absoluta,Spain,Insects,established,comprado,Post-Introduction,eCommerce,eCommerce,2006,2006-06-01T12:00:00Z,comment,6319,1,comment_004000,comment_003999,TRUE
video_012787,2024-06-30T21:48:02Z,373381,,739,Phthorimaea_absoluta,Spain,Insects,established,mercado,Post-Introduction,eCommerce,eCommerce,2006,2006-06-01T12:00:00Z,comment,6319,0,comment_001891,comment_001890,TRUE
video_012787,2024-06-06T16:55:59Z,373381,,739,Phthorimaea_absoluta,Spain,Insects,established,comprar,Post-Introduction,eCommerce,eCommerce,2006,2006-06-01T12:00:00Z,comment,6319,0,comment_010261,comment_010260,TRUE
video_012787,2024-05-31T11:18:40Z,373381,,739,Phthorimaea_absoluta,Spain,Insects,established,comprar,Post-Introduction,eCommerce,eCommerce,2006,2006-06-01T12:00:00Z,comment,6319,0,comment_013295,comment_013294,TRUE
video_012787,2024-05-11T16:13:16Z,373381,,739,Phthorimaea_absoluta,Spain,Insects,established,aparicion,Post-Introduction,Detection,Detection,2006,2006-06-01T12:00:00Z,comment,6319,1,comment_007506,comment_007505,TRUE
video_012787,2024-05-11T16:17:24Z,373381,,739,Phthorimaea_absoluta,Spain,Insects,established,plaga,Post-Introduction,Invasion,Invasion,2006,2006-06-01T12:00:00Z,comment,6319,0,comment_012829,comment_012828,TRUE
video_012787,2024-04-20T17:02:54Z,373381,,739,Phthorimaea_absoluta,Spain,Insects,established,comprar,Post-Introduction,eCommerce,eCommerce,2006,2006-06-01T12:00:00Z,comment,6319,0,comment_013476,comment_013475,TRUE
video_012787,2024-04-17T19:05:30Z,373381,,739,Phthorimaea_absoluta,Spain,Insects,established,comprar,Post-Introduction,eCommerce,eCommerce,2006,2006-06-01T12:00:00Z,comment,6319,0,comment_002211,comment_002210,TRUE
video_012787,2023-07-04T17:50:29Z,373381,,739,Phthorimaea_absoluta,Spain,Insects,established,control,Post-Introduction,Detection,Detection,2006,2006-06-01T12:00:00Z,comment,6319,1,comment_004731,comment_004730,TRUE
video_012787,2023-06-09T20:50:17Z,373381,,739,Phthorimaea_absoluta,Spain,Insects,established,comprar,Post-Introduction,eCommerce,eCommerce,2006,2006-06-01T12:00:00Z,comment,6319,0,comment_003878,comment_003877,TRUE
video_012787,2023-06-06T21:30:31Z,373381,,739,Phthorimaea_absoluta,Spain,Insects,established,controlo,Post-Introduction,Detection,Detection,2006,2006-06-01T12:00:00Z,comment,6319,1,comment_010136,comment_010135,TRUE
video_012787,2023-05-31T13:24:07Z,373381,,739,Phthorimaea_absoluta,Spain,Insects,established,riesgo,Post-Introduction,Threat,Threat,2006,2006-06-01T12:00:00Z,comment,6319,1,comment_009855,comment_009854,TRUE
video_012787,2023-05-21T21:44:28Z,373381,,739,Phthorimaea_absoluta,Spain,Insects,established,controlar,Post-Introduction,Detection,Detection,2006,2006-06-01T12:00:00Z,comment,6319,1,comment_013697,comment_013696,TRUE
video_012787,2023-05-20T20:46:31Z,373381,,739,Phthorimaea_absoluta,Spain,Insects,established,prohibido,Post-Introduction,eCommerce,eCommerce,2006,2006-06-01T12:00:00Z,comment,6319,0,comment_002871,comment_002870,TRUE
video_012787,2023-05-12T21:25:01Z,373381,,739,Phthorimaea_absoluta,Spain,Insects,established,comprado,Post-Introduction,eCommerce,eCommerce,2006,2006-06-01T12:00:00Z,comment,6319,0,comment_009193,comment_009192,TRUE
video_012787,2023-05-03T05:50:47Z,373381,,739,Phthorimaea_absoluta,Spain,Insects,established,tienda,Post-Introduction,eCommerce,eCommerce,2006,2006-06-01T12:00:00Z,comment,6319,1,comment_006425,,FALSE
video_012787,2022-10-30T19:37:36Z,373381,,739,Phthorimaea_absoluta,Spain,Insects,established,visto,Post-Introduction,Detection,Detection,2006,2006-06-01T12:00:00Z,comment,6319,0,comment_011469,,FALSE
video_012787,2022-07-30T10:38:59Z,373381,,739,Phthorimaea_absoluta,Spain,Insects,established,trampas,Post-Introduction,Detection,Detection,2006,2006-06-01T12:00:00Z,comment,6319,0,comment_007769,,FALSE
video_012787,2022-07-24T16:01:40Z,373381,,739,Phthorimaea_absoluta,Spain,Insects,established,control,Post-Introduction,Detection,Detection,2006,2006-06-01T12:00:00Z,comment,6319,0,comment_004298,,FALSE
video_012787,2022-07-02T14:24:58Z,373381,,739,Phthorimaea_absoluta,Spain,Insects,established,compre,Post-Introduction,eCommerce,eCommerce,2006,2006-06-01T12:00:00Z,comment,6319,0,comment_006177,,FALSE
video_012787,2022-06-22T23:01:53Z,373381,,739,Phthorimaea_absoluta,Spain,Insects,established,visto,Post-Introduction,Detection,Detection,2006,2006-06-01T12:00:00Z,comment,6319,0,comment_013321,,FALSE
video_012787,2022-06-22T10:49:34Z,373381,,739,Phthorimaea_absoluta,Spain,Insects,established,visto,Post-Introduction,Detection,Detection,2006,2006-06-01T12:00:00Z,comment,6319,1,comment_007876,,FALSE
video_012787,2022-06-22T10:49:34Z,373381,,739,Phthorimaea_absoluta,Spain,Insects,established,plaga,Post-Introduction,Invasion,Invasion,2006,2006-06-01T12:00:00Z,comment,6319,1,comment_007876,,FALSE
video_012787,2022-02-08T09:41:35Z,373381,,739,Phthorimaea_absoluta,Spain,Insects,established,comprar,Post-Introduction,eCommerce,eCommerce,2006,2006-06-01T12:00:00Z,comment,6319,1,comment_012075,,FALSE
video_012787,2022-02-08T09:41:35Z,373381,,739,Phthorimaea_absoluta,Spain,Insects,established,plaga,Post-Introduction,Invasion,Invasion,2006,2006-06-01T12:00:00Z,comment,6319,1,comment_012075,,FALSE
video_012787,2021-08-09T21:13:54Z,373381,,739,Phthorimaea_absoluta,Spain,Insects,established,vender,Post-Introduction,eCommerce,eCommerce,2006,2006-06-01T12:00:00Z,comment,6319,2,comment_015035,,FALSE
video_012787,2021-08-02T19:46:13Z,373381,,739,Phthorimaea_absoluta,Spain,Insects,established,plagas,Post-Introduction,Invasion,Invasion,2006,2006-06-01T12:00:00Z,comment,6319,0,comment_002848,,FALSE
video_012787,2021-08-02T19:46:13Z,373381,,739,Phthorimaea_absoluta,Spain,Insects,established,visto,Post-Introduction,Detection,Detection,2006,2006-06-01T12:00:00Z,comment,6319,0,comment_002848,,FALSE
video_012787,2021-07-31T22:55:40Z,373381,,739,Phthorimaea_absoluta,Spain,Insects,established,danino,Post-Introduction,Threat,Threat,2006,2006-06-01T12:00:00Z,comment,6319,0,comment_012756,,FALSE
video_012787,2021-07-28T11:26:32Z,373381,,739,Phthorimaea_absoluta,Spain,Insects,established,peligro,Post-Introduction,Threat,Threat,2006,2006-06-01T12:00:00Z,comment,6319,1,comment_004066,,FALSE
video_012787,2021-07-22T07:58:35Z,373381,,739,Phthorimaea_absoluta,Spain,Insects,established,plaga,Post-Introduction,Invasion,Invasion,2006,2006-06-01T12:00:00Z,comment,6319,0,comment_013842,,FALSE
video_012787,2021-07-16T10:49:34Z,373381,,739,Phthorimaea_absoluta,Spain,Insects,established,aparecido,Post-Introduction,Detection,Detection,2006,2006-06-01T12:00:00Z,comment,6319,0,comment_009510,,FALSE
video_012787,2021-07-06T13:12:59Z,373381,,739,Phthorimaea_absoluta,Spain,Insects,established,visto,Post-Introduction,Detection,Detection,2006,2006-06-01T12:00:00Z,comment,6319,2,comment_004585,,FALSE
video_012787,2021-07-06T13:12:59Z,373381,,739,Phthorimaea_absoluta,Spain,Insects,established,visto,Post-Introduction,Detection,Detection,2006,2006-06-01T12:00:00Z,comment,6319,2,comment_004585,,FALSE
video_012787,2021-07-06T13:12:59Z,373381,,739,Phthorimaea_absoluta,Spain,Insects,established,descubrimiento,Post-Introduction,Detection,Detection,2006,2006-06-01T12:00:00Z,comment,6319,2,comment_004585,,FALSE
video_012787,2021-07-05T14:09:37Z,373381,,739,Phthorimaea_absoluta,Spain,Insects,established,descubrimiento,Post-Introduction,Detection,Detection,2006,2006-06-01T12:00:00Z,comment,6319,1,comment_013090,,FALSE
video_012787,2021-06-30T10:24:31Z,373381,,739,Phthorimaea_absoluta,Spain,Insects,established,controlo,Post-Introduction,Detection,Detection,2006,2006-06-01T12:00:00Z,comment,6319,0,comment_012114,,FALSE
video_012787,2021-06-28T11:38:50Z,373381,,739,Phthorimaea_absoluta,Spain,Insects,established,visto,Post-Introduction,Detection,Detection,2006,2006-06-01T12:00:00Z,comment,6319,3,comment_014583,,FALSE
video_012787,2021-06-27T19:20:44Z,373381,,739,Phthorimaea_absoluta,Spain,Insects,established,plaga,Post-Introduction,Invasion,Invasion,2006,2006-06-01T12:00:00Z,comment,6319,0,comment_009331,,FALSE
video_012787,2023-05-04T09:13:57Z,373381,,739,Phthorimaea_absoluta,Spain,Insects,established,tienda,Post-Introduction,eCommerce,eCommerce,2006,2006-06-01T12:00:00Z,comment,6319,0,comment_006427,comment_006425,TRUE
video_012787,2023-04-09T18:51:31Z,373381,,739,Phthorimaea_absoluta,Spain,Insects,established,aparecer,Post-Introduction,Detection,Detection,2006,2006-06-01T12:00:00Z,comment,6319,0,comment_003189,comment_003188,TRUE
video_012787,2023-01-07T08:12:40Z,373381,,739,Phthorimaea_absoluta,Spain,Insects,established,comprar,Post-Introduction,eCommerce,eCommerce,2006,2006-06-01T12:00:00Z,comment,6319,1,comment_012740,comment_012738,TRUE
video_012787,2022-10-31T21:47:57Z,373381,,739,Phthorimaea_absoluta,Spain,Insects,established,plaga,Post-Introduction,Invasion,Invasion,2006,2006-06-01T12:00:00Z,comment,6319,0,comment_011470,comment_011469,TRUE
video_012787,2022-10-31T21:47:57Z,373381,,739,Phthorimaea_absoluta,Spain,Insects,established,encontrado,Post-Introduction,Detection,Detection,2006,2006-06-01T12:00:00Z,comment,6319,0,comment_011470,comment_011469,TRUE
video_012787,2022-10-09T21:30:46Z,373381,,739,Phthorimaea_absoluta,Spain,Insects,established,observado,Post-Introduction,Detection,Detection,2006,2006-06-01T12:00:00Z,comment,6319,0,comment_011616,comment_011615,TRUE
video_012787,2022-09-19T20:25:36Z,373381,,739,Phthorimaea_absoluta,Spain,Insects,established,plagas,Post-Introduction,Invasion,Invasion,2006,2006-06-01T12:00:00Z,comment,6319,0,comment_001461,comment_001460,TRUE
video_012787,2022-08-12T17:50:40Z,373381,,739,Phthorimaea_absoluta,Spain,Insects,established,aparecer,Post-Introduction,Detection,Detection,2006,2006-06-01T12:00:00Z,comment,6319,1,comment_008557,comment_008556,TRUE
video_012787,2022-08-07T21:56:58Z,373381,,739,Phthorimaea_absoluta,Spain,Insects,established,visto,Post-Introduction,Detection,Detection,2006,2006-06-01T12:00:00Z,comment,6319,1,comment_011680,comment_011677,TRUE
video_012787,2022-08-07T21:56:58Z,373381,,739,Phthorimaea_absoluta,Spain,Insects,established,visto,Post-Introduction,Detection,Detection,2006,2006-06-01T12:00:00Z,comment,6319,1,comment_011680,comment_011677,TRUE
video_012787,2022-07-30T21:32:32Z,373381,,739,Phthorimaea_absoluta,Spain,Insects,established,trampa,Post-Introduction,Detection,Detection,2006,2006-06-01T12:00:00Z,comment,6319,1,comment_007770,comment_007769,TRUE
video_012787,2022-07-08T15:51:42Z,373381,,739,Phthorimaea_absoluta,Spain,Insects,established,comprar,Post-Introduction,eCommerce,eCommerce,2006,2006-06-01T12:00:00Z,comment,6319,0,comment_006709,comment_006708,TRUE
video_012787,2022-06-28T21:29:30Z,373381,,739,Phthorimaea_absoluta,Spain,Insects,established,comprar,Post-Introduction,eCommerce,eCommerce,2006,2006-06-01T12:00:00Z,comment,6319,0,comment_005964,comment_005963,TRUE
video_012787,2022-06-24T16:54:13Z,373381,,739,Phthorimaea_absoluta,Spain,Insects,established,plagas,Post-Introduction,Invasion,Invasion,2006,2006-06-01T12:00:00Z,comment,6319,1,comment_010852,comment_010851,TRUE
video_012787,2022-06-24T18:46:18Z,373381,,739,Phthorimaea_absoluta,Spain,Insects,established,nocivo,Post-Introduction,Threat,Threat,2006,2006-06-01T12:00:00Z,comment,6319,0,comment_010853,comment_010851,TRUE
video_012787,2022-06-24T22:22:44Z,373381,,739,Phthorimaea_absoluta,Spain,Insects,established,nocivo,Post-Introduction,Threat,Threat,2006,2006-06-01T12:00:00Z,comment,6319,1,comment_010854,comment_010851,TRUE
video_012787,2022-06-19T16:40:10Z,373381,,739,Phthorimaea_absoluta,Spain,Insects,established,visto,Post-Introduction,Detection,Detection,2006,2006-06-01T12:00:00Z,comment,6319,0,comment_002458,comment_002457,TRUE
video_012787,2022-04-26T18:40:49Z,373381,,739,Phthorimaea_absoluta,Spain,Insects,established,riesgo,Post-Introduction,Threat,Threat,2006,2006-06-01T12:00:00Z,comment,6319,0,comment_006978,comment_006977,TRUE
video_012787,2022-04-26T18:40:49Z,373381,,739,Phthorimaea_absoluta,Spain,Insects,established,plagas,Post-Introduction,Invasion,Invasion,2006,2006-06-01T12:00:00Z,comment,6319,0,comment_006978,comment_006977,TRUE
video_012787,2022-04-26T18:40:49Z,373381,,739,Phthorimaea_absoluta,Spain,Insects,established,visto,Post-Introduction,Detection,Detection,2006,2006-06-01T12:00:00Z,comment,6319,0,comment_006978,comment_006977,TRUE
video_012787,2022-04-28T15:04:09Z,373381,,739,Phthorimaea_absoluta,Spain,Insects,established,plagas,Post-Introduction,Invasion,Invasion,2006,2006-06-01T12:00:00Z,comment,6319,0,comment_006979,comment_006977,TRUE
video_012787,2022-02-03T19:04:33Z,373381,,739,Phthorimaea_absoluta,Spain,Insects,established,aparecer,Post-Introduction,Detection,Detection,2006,2006-06-01T12:00:00Z,comment,6319,0,comment_008050,comment_008049,TRUE
video_012787,2021-08-02T20:38:33Z,373381,,739,Phthorimaea_absoluta,Spain,Insects,established,toxicidad,Post-Introduction,Threat,Threat,2006,2006-06-01T12:00:00Z,comment,6319,0,comment_012757,comment_012756,TRUE
video_012787,2021-07-28T21:27:30Z,373381,,739,Phthorimaea_absoluta,Spain,Insects,established,controlar,Post-Introduction,Detection,Detection,2006,2006-06-01T12:00:00Z,comment,6319,0,comment_013928,comment_013927,TRUE
video_012787,2021-07-29T17:31:21Z,373381,,739,Phthorimaea_absoluta,Spain,Insects,established,controlar,Post-Introduction,Detection,Detection,2006,2006-06-01T12:00:00Z,comment,6319,1,comment_004071,comment_004066,TRUE
video_012787,2021-07-22T21:43:36Z,373381,,739,Phthorimaea_absoluta,Spain,Insects,established,plaga,Post-Introduction,Invasion,Invasion,2006,2006-06-01T12:00:00Z,comment,6319,0,comment_013843,comment_013842,TRUE
video_012787,2021-07-15T21:22:12Z,373381,,739,Phthorimaea_absoluta,Spain,Insects,established,aparecer,Post-Introduction,Detection,Detection,2006,2006-06-01T12:00:00Z,comment,6319,0,comment_007213,comment_007212,TRUE
video_012787,2021-07-04T17:26:37Z,373381,,739,Phthorimaea_absoluta,Spain,Insects,established,dinero,Post-Introduction,eCommerce,eCommerce,2006,2006-06-01T12:00:00Z,comment,6319,0,comment_003357,comment_003356,TRUE
video_012787,2021-07-03T21:16:30Z,373381,,739,Phthorimaea_absoluta,Spain,Insects,established,controlar,Post-Introduction,Detection,Detection,2006,2006-06-01T12:00:00Z,comment,6319,1,comment_010687,comment_010686,TRUE
video_012787,2021-07-03T21:16:30Z,373381,,739,Phthorimaea_absoluta,Spain,Insects,established,plagas,Post-Introduction,Invasion,Invasion,2006,2006-06-01T12:00:00Z,comment,6319,1,comment_010687,comment_010686,TRUE
video_012787,2021-07-03T21:16:30Z,373381,,739,Phthorimaea_absoluta,Spain,Insects,established,plaga,Post-Introduction,Invasion,Invasion,2006,2006-06-01T12:00:00Z,comment,6319,1,comment_010687,comment_010686,TRUE
video_012787,2021-07-02T17:31:27Z,373381,,739,Phthorimaea_absoluta,Spain,Insects,established,tienda,Post-Introduction,eCommerce,eCommerce,2006,2006-06-01T12:00:00Z,comment,6319,0,comment_012523,comment_012522,TRUE
video_012787,2021-06-28T17:03:20Z,373381,,739,Phthorimaea_absoluta,Spain,Insects,established,plaga,Post-Introduction,Invasion,Invasion,2006,2006-06-01T12:00:00Z,comment,6319,0,comment_009332,comment_009331,TRUE
video_012787,2021-06-28T18:32:17Z,373381,,739,Phthorimaea_absoluta,Spain,Insects,established,controlar,Post-Introduction,Detection,Detection,2006,2006-06-01T12:00:00Z,comment,6319,0,comment_009333,comment_009331,TRUE
video_012787,2021-06-28T18:32:17Z,373381,,739,Phthorimaea_absoluta,Spain,Insects,established,plaga,Post-Introduction,Invasion,Invasion,2006,2006-06-01T12:00:00Z,comment,6319,0,comment_009333,comment_009331,TRUE
video_013154,2025-10-11T20:52:57Z,19149,,7,Phthorimaea_absoluta,Spain,Insects,established,euros,Post-Introduction,eCommerce,eCommerce,2006,2006-06-01T12:00:00Z,comment,367,0,comment_008739,,FALSE
video_013154,2025-10-11T20:52:57Z,19149,,7,Phthorimaea_absoluta,Spain,Insects,established,sobrepoblacion,Post-Introduction,Threat,Threat,2006,2006-06-01T12:00:00Z,comment,367,0,comment_008739,,FALSE
video_013154,2025-10-11T20:52:57Z,19149,,7,Phthorimaea_absoluta,Spain,Insects,established,trampas,Post-Introduction,Detection,Detection,2006,2006-06-01T12:00:00Z,comment,367,0,comment_008739,,FALSE
video_013154,2025-10-11T20:52:57Z,19149,,7,Phthorimaea_absoluta,Spain,Insects,established,riesgo,Post-Introduction,Threat,Threat,2006,2006-06-01T12:00:00Z,comment,367,0,comment_008739,,FALSE
video_013154,2025-07-04T18:51:29Z,19149,,7,Phthorimaea_absoluta,Spain,Insects,established,controlo,Post-Introduction,Detection,Detection,2006,2006-06-01T12:00:00Z,comment,367,0,comment_005763,,FALSE
video_013154,2025-07-04T16:58:14Z,19149,,7,Phthorimaea_absoluta,Spain,Insects,established,comprar,Post-Introduction,eCommerce,eCommerce,2006,2006-06-01T12:00:00Z,comment,367,1,comment_006302,,FALSE
video_013154,2025-10-12T17:00:15Z,19149,,7,Phthorimaea_absoluta,Spain,Insects,established,vender,Post-Introduction,eCommerce,eCommerce,2006,2006-06-01T12:00:00Z,comment,367,0,comment_006305,comment_006302,TRUE
video_013154,2025-10-12T17:00:15Z,19149,,7,Phthorimaea_absoluta,Spain,Insects,established,comprado,Post-Introduction,eCommerce,eCommerce,2006,2006-06-01T12:00:00Z,comment,367,0,comment_006305,comment_006302,TRUE
video_013154,2025-10-12T17:00:15Z,19149,,7,Phthorimaea_absoluta,Spain,Insects,established,riesgo,Post-Introduction,Threat,Threat,2006,2006-06-01T12:00:00Z,comment,367,0,comment_006305,comment_006302,TRUE
